n_image,hex0,L0,U0,V0,size0,hex1,L1,U1,V1,size1,hex2,L2,U2,V2,size2,hex3,L3,U3,V3,size3,hex4,L4,U4,V4,size4
0508,#425e30,36.70005214608327,-13.576372559011205,27.917832394412727,0.3511264651573539,#dcbba2,78.09052506957582,22.28556742506793,22.4773952504775,0.1867945166987797,#524738,30.845071972770747,7.376241607534141,11.507890445432055,0.20386962106615286,#3f4e5b,32.39328124077884,-7.696345694760882,-11.810075367895532,0.014300838953114965,#4c6d35,42.35448265504074,-16.26549260833911,34.07642826504612,0.24390855812459858
0509,#9d8759,57.28701151604028,17.01676107097922,33.848148355733656,0.19215639049454078,#34332e,21.18853427743157,0.7484694636653637,3.4056143392951173,0.31976055716120744,#75748c,49.69693430461956,-0.8784864671121874,-19.285088448682252,0.09182321772639691,#695b42,39.375851459596426,10.177429307979528,18.83987061771372,0.16658136640976237,#46452b,28.728045621447286,1.8081911077854178,16.913877469891574,0.22967846820809248
0510,#39684e,40.11463952194326,-21.528236687902098,15.286524635109041,0.10684358943481054,#b5bdb7,75.8463382697321,-4.173729675064525,3.719131948276285,0.2611246587989724,#758b81,55.919035370014555,-11.406989785842134,5.367187000517115,0.1384011721258831,#3e4e45,31.583878420528755,-7.745186870758265,4.98214064087093,0.09090097141939628,#9fa9a7,68.41432393033776,-5.453310097249173,0.3731139149482795,0.4027296082209377
0511,#3c3c3c,25.31679354266958,0.00018336006103173206,-0.0040064568508753964,0.3308927424534361,#9d784f,53.13093405593959,27.6514413159872,31.660207500275053,0.0956411568721901,#283d50,24.85147757219366,-9.139663244850208,-16.451573661260166,0.14499136962106615,#21252c,14.559093581932757,-1.868413818402232,-4.6951778678846505,0.336038856775851,#5c422f,30.344838109685277,17.78201201680974,15.24902259861065,0.09243587427745664
0512,#47562f,34.39667860624975,-6.918866940123457,24.232443150038108,0.18679602199743095,#a4895d,58.57860625323647,20.38057473292472,33.22930276441434,0.10197294476557482,#1c2225,12.76287277803791,-2.3584090109217724,-2.2427370540539875,0.46867925096339114,#517db1,51.37071342221806,-20.267022250499494,-48.58099434885229,0.021444986351958895,#525459,35.705026656234125,-1.3369699856844244,-4.078049229951592,0.2211067959216442
0513,#34445c,28.477231098106756,-7.917183030123332,-20.37852024434581,0.08315119219653179,#c09d68,66.76429912274706,26.503545927945115,39.82920000089274,0.09109465317919076,#2d2c2a,18.037696213469637,0.5689387796892647,1.370341646984139,0.4882712146756583,#6d6b3c,44.36593281286008,3.526164942792792,31.17465168563516,0.14839484987154786,#646464,42.3746032571989,0.0003069033930670197,-0.00670590528128269,0.18908809007707128
0514,#192240,13.9482634975321,-3.8230911940938057,-19.549612407502682,0.5065500561978163,#9baebb,70.05531301735846,-10.715313326439189,-12.754407401212061,0.10492583895311497,#334e67,32.10474196881034,-12.202423975386546,-22.753833330059592,0.19951378853564547,#aba079,65.88884180351585,9.019249638999904,29.348852311831433,0.05702021114322415,#557f9f,51.396424864863064,-19.901909213495756,-31.283464523632905,0.1319901051701991
0515,#1b6b55,40.25240255080191,-30.142510830523133,11.125713948906913,0.25518173972382785,#beac8d,71.12924425189289,12.994278251116397,24.865085094077983,0.2091532193320488,#688c8f,55.76788955541298,-18.09227409545907,-6.355770780679257,0.1774039619460501,#2d3c35,23.8248415941288,-6.789113441325589,3.4457991763759996,0.2999914699743096,#a083a2,58.3350344842934,14.532167831032785,-20.72843415079789,0.05826960902376365
0516,#152030,11.99630321653126,-3.8795177241716763,-10.267523090491586,0.25455503371868976,#bfb691,73.91834949533609,7.5583428569572275,28.102123108646563,0.1737064466923571,#1d5383,34.16139345901591,-18.413211428027303,-43.82379765122612,0.1203536448298009,#afbec3,75.99594128042256,-8.410845944730951,-5.770043213901618,0.1341221098265896,#163356,20.865903414442982,-9.853424524264014,-27.98044940751053,0.3172627649325626
0517,#14283c,15.447712571236693,-6.794495349769162,-14.790003675026762,0.41356876204238924,#beaf9e,72.27934557863789,10.065206508918935,14.669229308412438,0.06363399165061015,#aa96b7,64.78588368659038,9.049085159998631,-23.891578902559484,0.14996939226075787,#484937,30.445038885327044,0.3190520123618446,12.29243490534153,0.11168212106615286,#1f4067,26.554977677104986,-12.29019846562944,-33.30494897253183,0.2611457329800899
0518,#4d473b,30.40019901191507,4.093493573026917,9.047619988962376,0.18903490285806038,#c0aabd,71.98079425489622,11.499784607536867,-12.118308692288984,0.22662572254335261,#c18a7f,62.547998874952285,37.186375465412546,15.490895143980122,0.2263592846820809,#e5be98,79.47310836566244,27.456281714165033,31.881996566961902,0.16907815510597302,#877ca1,54.17465036583157,3.5407500673251913,-28.67452070235849,0.18890193481053308
0519,#cea782,71.12662581667136,27.8183148153242,30.962414757888975,0.2686922968850353,#313537,21.853767200541377,-1.998884080008681,-1.8084839427499375,0.2328852561014772,#65749a,48.99535537955795,-9.187246481126055,-33.25327496110874,0.17941203034682082,#a58a98,60.28751192503387,15.1066418609749,-7.323329412158217,0.0810477882145151,#746648,43.77606591541411,10.540916571425653,22.3437669360006,0.23796262845215158
0520,#858bb5,58.77733112219113,-5.4364880231631725,-35.46826241418055,0.1327046202633269,#dabf82,78.33308227729252,20.9280834147414,44.86988493895336,0.23966562299293512,#cc988f,67.48520709978905,34.402532437457715,13.66820242608494,0.3025304070327553,#757c55,50.514873024053756,-2.3068057617057947,26.939784996766257,0.08595104768786127,#b4c5c9,78.37560798467207,-9.41700224632185,-5.1964169281095804,0.2391483020231214
0521,#697aa2,51.30231850864419,-10.205026616055484,-35.25344885277133,0.17319815751445086,#e0a88d,73.40067838297557,38.95237796392658,26.485660080697645,0.27809539579319204,#867696,52.09327405489799,6.700858758900444,-23.665646722756378,0.229949923731535,#635c55,39.51791401486663,4.479307811080226,6.0468867118753575,0.05048370263326911,#a8768b,55.222958900333666,29.485729879731114,-8.865244156176459,0.268272820327553
0522,#162229,12.446226514859681,-4.235240364107364,-5.055298179616689,0.3452563021836866,#27587e,35.8235197227162,-18.581380608846825,-35.74760629071805,0.21487937540141297,#1f363d,21.080928760025685,-9.224824504705575,-7.065414165820993,0.28556017180475274,#837041,48.001486111058526,15.085179184329306,32.76436597155197,0.021463551701991008,#334f4a,31.324014959904403,-12.812773488878639,1.0616385895847276,0.13284059890815672
0523,#4a4838,30.342249779512215,1.9567295386362566,11.265277244319048,0.23941524165061015,#1e2021,12.08251609562696,-0.8112699318348856,-0.7254704240180366,0.500792790622993,#796978,46.34412717558882,8.17778876277896,-9.661136493867334,0.03069303949903661,#826b51,46.7845265206017,16.39267969528242,20.97798639137717,0.14208815028901733,#245b7a,36.48386360983058,-20.417386772201517,-30.43765421811121,0.08701077793834297
0524,#27302e,18.981481495701914,-3.9356163078176936,0.4695366564433814,0.2864407715157354,#958a66,57.58446855875306,8.893554284196593,26.975691994306946,0.07290010838150289,#dbb4a1,76.23888005551704,25.885151717746812,19.002594862555387,0.19459397077713553,#46495d,31.48013555972792,-2.5418587484582957,-15.894360186070466,0.18014711785484908,#707566,48.41916511451312,-2.086963888956758,10.76450592854646,0.26591803147077714
0525,#c29a81,66.6469006978859,27.64055098036283,23.12261207956419,0.30770211143224147,#4b443d,29.329256547806914,4.340171545011047,5.7396269229523424,0.27126986994219654,#cbc1ac,78.35393434025437,7.170545317851927,17.022068544726682,0.11919255780346821,#4e4c5f,33.16740688538122,-0.07165913194810629,-14.520080035146382,0.24491309409120102,#9fa3a5,66.73471343203583,-2.3533776135659026,-2.07666858816032,0.056922366730892744
0526,#b4909a,63.32930112583439,21.304490829522766,-2.811751097227289,0.07335872270391779,#13272f,14.37051375936953,-6.762081237587525,-6.587145402224473,0.3989498033076429,#c1a892,70.46826104589697,16.931474234846423,19.394746785908016,0.24496276894669236,#17466d,28.55453014675212,-15.595995696926186,-34.80380551285171,0.11975002007064868,#857259,49.18259649970868,13.537073266638243,20.118729633667403,0.16297868497109827
0527,#1b2e37,17.7493688727455,-7.305138913757169,-7.771873885388489,0.2754104447655748,#256590,40.757493906255846,-22.927201009310004,-41.60271765859968,0.1550728564547206,#105547,31.947136173758444,-24.178428466043556,5.808113496315332,0.25563182402055235,#947e81,54.86875688245138,13.04154955250624,0.5726746156136155,0.09657293673731535,#173f5e,25.39739119080687,-13.63544778914054,-27.302474865644328,0.21731193802183688
0528,#964f3e,41.88330600420216,52.41700241844392,20.607161730177005,0.05207078917790623,#999c79,63.284796172693646,0.02128284292371041,25.37843733815107,0.14375451589595376,#3f5340,33.164250259280514,-9.605626337099745,11.735998148880347,0.40655557562620426,#5a9b42,58.04561696453264,-31.84773151972328,52.74827327624551,0.24336865767501606,#e6b982,77.95405860128199,33.269181944123,42.80387849242297,0.1542504616249197
0529,#6e5b3d,39.80580872422007,13.949116789820843,22.245710398305558,0.25273763648041103,#d7b788,76.12606175969431,23.48148045987349,36.775548251663665,0.15308987636480412,#42423c,27.79358306412226,0.30693623768322914,4.2480480360456445,0.4239457891779062,#9ea698,67.13306023501933,-3.82452785468762,9.863533423622808,0.14956697575465638,#c46342,53.00910180537903,75.41754640805787,32.85299373824093,0.02065972222222222
0530,#74593a,39.854634942241375,19.726270816116863,23.427996579174817,0.21995122832369943,#34566e,35.025521923465966,-14.945320517038088,-22.877825976172026,0.2465423289980732,#493c2f,26.313295412890355,8.333870069444401,10.006641007562333,0.2990436335902376,#96a4a1,66.21924581895749,-7.5545244661945965,0.7106520864917565,0.07683044315992293,#bf9978,65.91632448969939,27.01821652996248,28.092015870627407,0.1576323659280668
0531,#c0b6a9,74.52575113207362,6.679618436289586,11.136638652164176,0.14773653259473346,#3f483d,29.483922692297895,-4.226540523915983,6.920664331263739,0.13176481213872832,#6f9cb6,62.11146155560212,-22.13899902326706,-26.561287954786444,0.26705954961464357,#227945,44.862944409731014,-35.119878506461546,31.182062222619674,0.33420891538214514,#97584e,44.389784824570725,44.59989251568495,15.677061011312295,0.11923019026974951
0532,#606c79,45.07056542127651,-6.863101617988905,-11.856121794261629,0.2945332570648683,#a68f6d,60.65481711966987,16.77208541354683,26.969435977054065,0.2593524205202312,#a9b3a8,71.89450828975414,-5.063893552523332,7.360462806180157,0.184327332209377,#554b42,32.605943845670595,6.35608099061167,7.582076158288197,0.17251425016056518,#76a27c,62.631420466192836,-21.99499256180066,24.312593949104794,0.08927274004495825
0533,#365676,35.49365609965859,-14.255745352755492,-29.36093854676297,0.3522619621066153,#90b6b8,71.44973447273183,-19.574243836656034,-5.849872297626745,0.16631593208092485,#519ec1,61.69918892657233,-32.2839932418012,-37.097181972245735,0.19441333493898522,#c1a874,69.89785764764673,19.20501488586578,38.795136336158286,0.1794596981374438,#564937,31.851217708631687,8.898997412014946,13.658605683192686,0.10754907273603083
0534,#a7aaa5,69.24208436105611,-1.4303309947927325,3.5294374250784344,0.43027406470777135,#577992,49.223108999389225,-16.793925782245037,-24.452257329855293,0.24126475192678226,#ebc2a7,81.31193747043015,27.757481722872093,24.80730112270336,0.11028971981374439,#4a5053,33.60019679995901,-3.279197327532412,-2.975907486272916,0.16550758670520233,#ac6d6f,52.79223741730601,42.03545299381458,7.7316637776309,0.05266387684649968
0535,#335641,33.437207463173706,-16.037812101752785,12.189496205840607,0.30609043834296723,#70a85d,63.54045381054888,-27.87983342763839,47.02081057735678,0.10445618577392421,#3d7046,42.79677355081512,-23.82030516318457,25.821105634626328,0.22594081165703275,#87b199,68.67470915030128,-21.183047499067964,14.227954154272629,0.102707530507386,#2b3a2c,22.728480911645327,-6.651771288886577,7.970295649802203,0.2608050337186898
0536,#557d51,48.50137088516601,-19.72620413740522,27.99912312888503,0.17709035806037252,#c2b49d,73.8988088532657,9.83383981172833,18.89154413915368,0.23363238599871547,#547264,45.41325703548025,-14.87877131163319,7.708418193257143,0.22709336865767502,#89b3bf,70.3990624630914,-21.399191820981823,-14.461583434326423,0.07150068240205523,#37483b,28.805534900219,-8.000837148009477,7.616751498071306,0.29068320488118177
0537,#3a4232,26.809361702497057,-3.5181354194870473,10.11926085832561,0.16293703837508028,#9dbc9c,73.24233998429543,-15.686454630054483,21.023818482376832,0.14394418352601157,#88b155,67.52679587028258,-20.45080909359294,56.640460992117546,0.14195116811175337,#466445,39.31970346362919,-14.587562950233,19.50059264216223,0.31002378371868977,#54844d,50.596685950685696,-23.548755062278023,34.5012523119423,0.241143826268465
0538,#3c3241,22.385704189968564,4.034772781810107,-9.391354192863899,0.664402195728966,#5b358d,31.09879183930493,9.133203485350258,-60.2259337279461,0.09176651814386641,#9953cb,48.59985593525725,22.968717458870792,-83.00612575252839,0.052506824020552345,#f4d1f6,87.72188334954576,17.50380127574979,-24.519555125124015,0.03663846740526654,#453262,25.03963177332745,5.17157440189814,-32.92185388725791,0.15468599470134875
0539,#232927,15.950933021197297,-2.4925417111539314,0.6925396419522025,0.4275871066152858,#766b59,45.755009775029045,7.754890033334885,14.454441776743419,0.0709954038214515,#3f382c,23.891742115048608,4.5140213617054314,8.56881606474948,0.13885175818882467,#5d676e,42.99336266286272,-5.620980648746696,-6.717610805500174,0.08145722944765575,#191a18,9.08612132269527,-0.2796029699179554,0.8663474134615853,0.2811085019267823
0540,#3b3626,22.68203280663856,3.540996330074262,10.567333042543128,0.4834316795118818,#faf7ed,97.2114105408296,2.266671775712967,7.978056615596186,0.15370604527938342,#776b3d,45.32374390821708,10.146913160805882,31.34850915792173,0.1724981936416185,#cdc4ad,79.31491911136646,6.675383918688208,18.360704173984427,0.10194936175337187,#b6a980,69.38393743088426,10.410303306675601,30.971095060184144,0.08841471981374438
0541,#14171b,7.593457979089325,-0.9803692455215858,-1.9723709356629509,0.24366570327552986,#465567,35.553722400931065,-7.996227716953713,-16.021567356022707,0.2848963350995504,#796a5d,45.85737998785335,9.95816686393354,11.42486946724755,0.060447776172125885,#6a7d93,51.6531930719614,-10.611886546748806,-20.263055829265568,0.16246437459858704,#222832,15.942065485785548,-2.7868751363550897,-7.03615705126102,0.2485258108542068
0542,#1e2924,15.430665401526802,-4.340154613570559,2.1189428463452664,0.28890293834296726,#265a40,34.17846628108525,-22.031866137005128,14.856901965369278,0.2543242212588311,#566e7f,45.16816792530801,-12.411206071196684,-16.55221100190997,0.11979066313423249,#4d5350,34.688136889297084,-3.057859124103895,1.5724312760212786,0.13042258750802826,#2d3c43,24.305168885066784,-6.940877027243304,-6.652581760468089,0.2065595897559409
0543,#618baf,56.18887379786064,-20.404665622751168,-34.78916525407271,0.09168021435452794,#ae9f76,65.82907083520101,11.769164398574834,30.978326791380052,0.4207109023763648,#2b3826,21.87860839078145,-5.674828406703564,10.391041268798805,0.17167880940912011,#c3a99a,71.08533883898505,16.992666270817416,14.529038089776053,0.22761370022479127,#b0bbc1,75.21477018711367,-6.344668565831205,-6.100103361379272,0.08831637363519589
0544,#526771,42.28682506528639,-10.853676004869056,-10.376202926747629,0.07079971499678869,#c1a690,69.91180842317328,18.276665362998703,19.619571685497174,0.3668402777777778,#38352a,22.139057646519298,2.1332042454652003,7.415757758759885,0.24273442517662172,#819eb0,63.55298875231581,-15.471581686082157,-18.086472946353688,0.1983516979768786,#354549,28.0983837798645,-7.667419843431115,-4.669876957507357,0.12127388407193321
0545,#554c44,32.957365674038144,5.678657518858123,6.797984233035003,0.3692146355170199,#52a8c8,64.93707754075804,-35.51087278889774,-35.227531980020956,0.37530808445728964,#d8b297,75.24877279240746,25.996020172900103,24.398303288843138,0.11397820327552986,#849984,61.09249670950332,-10.684617867537641,13.807700392463563,0.12002398442517662,#cf6e7a,57.86979967606747,66.38220495990173,6.797256216493569,0.021475092324983944
0546,#ac8169,57.551592323158815,30.20741134710857,22.50518462020205,0.23053949903660886,#998a59,57.72334390746174,12.349642802336648,35.10934553654806,0.36183465799614645,#6d6242,41.81395024240122,8.653832965868189,23.06112453436064,0.20115606936416186,#c1a565,68.88730840885987,22.148683024786056,45.572594824345884,0.1501083815028902,#b0a692,68.44457702635371,7.176292019591923,16.260184793288577,0.05636139210019268
0547,#5ca151,60.21113040827055,-33.45898512469484,48.882822649301254,0.3197776172125883,#5d564a,36.887345463275096,4.788275569080989,9.510754239732458,0.10337889370584458,#ab7756,54.579041273604986,38.21551302659005,28.709170292815518,0.062038876846499676,#226344,37.2632383185048,-26.55165342296902,17.924699659602148,0.35550537893384715,#a7ad82,69.2656005800684,-1.4140857994022826,30.664325554146856,0.15929923330122028
0548,#31874a,50.06680024226935,-36.95548102381024,36.94102964123386,0.14481374438021838,#b14555,44.60449646379656,75.95533766056587,7.807265056648179,0.21878311657032756,#476064,38.94193120929253,-12.309737282854659,-5.845440479163725,0.35792840799614645,#e4bba1,78.81553168683193,27.79519618299568,24.10606543508068,0.07094924132947977,#7d3845,33.17565285386916,45.0837730851942,2.2453764905260933,0.20752548972382787
0549,#434a41,30.57447437537777,-3.2910671351195986,5.7547077129361375,0.3898823859987155,#28783b,44.51738505027244,-33.88345514920682,36.24875376557851,0.20332018705844573,#204560,27.86588837377363,-14.012535007727989,-24.568552131735895,0.11761249598587026,#41859e,52.24930819448758,-28.227624091362987,-27.50425843014661,0.14079459698137445,#90947d,60.41786295353472,-1.1312774677068578,16.866686765974823,0.1483903339755941
0550,#d1e1e0,88.34608283465005,-8.68967611837887,-1.1125478619673153,0.2558169757546564,#67b7d7,70.63265241064785,-34.96427819035725,-34.863045306343714,0.3649230290622993,#bdc488,77.32644676683728,-1.2833333290071816,41.765785317710446,0.21807713150289018,#454a4c,31.077674552107048,-2.690066940820392,-2.069427928671462,0.04310874277456647,#75ad90,66.27610374691038,-27.405285273328875,16.96016577895085,0.11807412090558767
0551,#4d6c6b,43.30688098364116,-15.164411454297733,-2.4784327544865197,0.09573900128452152,#9fa092,65.42654822915412,0.18919680179243062,10.618573734376396,0.24528239402697496,#6a4c3d,35.143399349089606,20.343588404364905,13.896853218176261,0.2744345094733462,#292827,16.182792107780763,0.5006884668935723,0.709585026416958,0.20375220777135516,#b69b86,65.83392067156447,18.30437485128223,18.867571312245484,0.18079188744380217
0552,#91a6a0,66.38973818218982,-11.108158786216821,2.315413125804248,0.3430003612716763,#313030,19.964737023788494,0.48564899573924625,0.10160675058653443,0.24774355732177264,#c7a685,70.2521233279113,23.289559821389815,27.735451230884767,0.1965779543994862,#7c5743,40.42187005666278,26.01495843609543,18.179652506325652,0.0866048490687219,#6c7167,46.94513391030807,-2.3059993524931874,7.049814865581506,0.12607327793834297
0553,#b89161,62.764351800914625,29.245009742026724,36.89968775537449,0.12375110388567759,#314f3a,30.760330109263514,-13.75545682754146,12.299897926555994,0.2901749157032755,#b19b85,65.34475310565887,15.060944262961478,18.984799794194103,0.22499949823378293,#2a2a27,16.963282449998324,0.13450535146083906,1.8603388628002528,0.24989513086062942,#8ea599,65.7179704736482,-11.970590021126972,6.792197384598391,0.11117935131663455
0554,#c1a679,69.46319674739335,20.1094199420478,34.727845196041415,0.41697073699421966,#548683,52.479111458681714,-23.537487418518406,-2.627274196302422,0.09458845134874759,#5c4d40,33.88559689476313,9.8548778891574,10.875220503526451,0.07984806518946692,#c6bc9f,76.36036525223561,7.68735039346567,22.728607982657486,0.286623414418754,#957157,50.55652097205501,25.607521100341945,22.582531528701043,0.12196933204881182
0555,#333b32,23.875340228769375,-3.606169786924103,5.355682366580194,0.16277296082209378,#c6c2b0,78.30058663885475,3.3566097387555778,14.158199558369109,0.20829871146435452,#68694c,43.60698426418587,0.8753329757550883,20.500910280110023,0.3234324823378292,#40705c,43.43455893283071,-22.166522744175296,10.94535527260126,0.11094753532434168,#1d4222,24.554174363330795,-15.436248419773142,17.705218063402317,0.19454831005138087
0556,#79867e,54.68014418026405,-6.788913723340799,4.732837621617691,0.2348652255940912,#c49f6e,67.76836606900284,27.588516332680697,37.82449157875865,0.13487124678869622,#372e22,19.563997185822252,5.45517981252311,8.16235829070896,0.18611612877328196,#b3bdab,75.40092327568549,-4.756923568609235,12.655889111753098,0.27072946772639694,#334447,27.55340421724101,-8.02397844317358,-3.9859253301367827,0.17341793111753373
0557,#6d2a2c,26.988221898626506,45.32373808715496,8.809553431970812,0.38984575706486835,#548688,52.63284027749853,-23.445112143682454,-6.719176248809541,0.03767009874759152,#a28373,57.22356366890382,20.82200565613395,15.714736510898739,0.20504275048169557,#79767f,50.16143254224106,1.1498685869142828,-6.746788274973284,0.1473526814386641,#b5beb6,76.08638121497206,-4.635162198980612,5.153537999616461,0.22008871226718046
0558,#c5afa2,72.98362376937641,14.194823705885153,12.58190303576186,0.3046624116891458,#544e5c,34.2033517626377,2.363854801070107,-10.03077958090321,0.1419973306037251,#919ba1,63.37216779808942,-5.7884532138679035,-6.00081568369242,0.2532956005138086,#694244,32.51877432490336,24.54135940515619,4.008038747747828,0.061714735870263326,#897c78,53.047782082936166,7.984058814398594,4.696130638211895,0.23832992132305716
0559,#2d3132,19.982859068442515,-1.9066745502862794,-1.0821499607147638,0.30160615366088633,#987f62,54.79983084417091,17.892800686549354,23.6324187224502,0.13078586624919716,#515d58,38.344773435126164,-6.1337826885160975,2.4771223238888784,0.35340849791265255,#a5a799,67.97392499537634,-0.39167400481955944,10.514301936367676,0.1754681478805395,#a23b3b,39.79241148292417,75.91619474045011,16.37547652648812,0.03873133429672447
0560,#171815,8.03538521381013,-0.23370600063823635,1.2364051982729665,0.5507004656390495,#a0948a,62.07354606844963,7.77750565651184,9.11553573266952,0.0740792589916506,#883d40,35.87367491771198,52.20198510732857,9.618411044129777,0.05539699743095697,#8b6643,46.17389992277751,27.394593479488975,27.38758728966024,0.03169456486833654,#2a3532,21.08935197375463,-4.916599147054165,0.9849305147696978,0.2881287130700064
0561,#cbc1b3,78.51501237776746,6.719213621745324,11.876202002075198,0.2744089193962749,#282824,15.983581735130318,0.174349407751446,2.4129738065022694,0.25894598988439305,#ae674e,50.9788755137218,52.72996311720977,25.87922487720774,0.1286051902697495,#647e7b,50.758246959863115,-13.340734722656505,-0.4968432186649851,0.2239151814386641,#836551,45.258200471612575,20.81021177024975,17.80164115559205,0.11412471901091843
0562,#1a1812,8.276060676324892,0.8950250735161805,2.6880540245799946,0.3904473747591522,#4a4031,27.694446815640106,6.658073297687269,11.089590638976814,0.2977721579961464,#b09b7c,65.0644752837146,15.093787131213734,25.009393367299534,0.13000913214515092,#844330,36.24091619041053,48.05506326219417,20.151624323530882,0.05072956807964033,#5e4026,29.878632724003367,21.326450099853677,19.07098123388345,0.13104176701991008
0563,#664429,32.077286087094116,24.487169447439047,20.359505291662458,0.1392707329800899,#8b7a68,52.29518204870209,11.63048617631269,15.339292259547307,0.299481173731535,#3b342a,22.13494726389534,4.317292830753638,7.172017626600474,0.3054281069364162,#914f33,40.9792149116455,49.95571055635322,25.382991741655438,0.10014400690430315,#b49568,63.506520957045495,23.14277921432355,34.61886217113028,0.15567597944765574
0564,#131319,6.09161800803269,-0.16920386025443074,-2.34734807096432,0.4769624076750161,#a68b75,59.759439647440445,18.5539390598805,19.429453601550723,0.29811938021836865,#923c32,37.06666180422551,63.887452336145984,18.51649976031702,0.032153179190751446,#563c35,28.026880415547936,16.39720081757437,7.90725007883853,0.11708714675658317,#969c91,63.59435416165846,-2.8355280802687677,7.8005339973667915,0.07567788615928067
0565,#283a3a,22.939416878690096,-7.910236534891246,-1.7106035530134331,0.3110754857096981,#ad4d4e,45.280705836221074,69.50829986910246,14.449683016168363,0.07056137604367373,#bbb8a7,74.59472039210277,2.711172260263579,13.30977091128939,0.17626946852922287,#497a5e,47.161871540190795,-23.18179080715673,16.73703554668922,0.3289930555555556,#c59d81,67.70263354002617,27.878119409939377,25.137897509051083,0.11310061416184972
0566,#6e7166,47.08521995414359,-1.1288603527402679,8.00777710707858,0.25610649486191395,#a5aca0,69.49968459715494,-3.3475613053158626,8.454528463892915,0.36001876605651895,#b59883,64.89867830263934,19.6848465259729,19.08546376611384,0.09323167549775209,#363d3b,25.068014881100787,-3.369183584045775,0.6833350478379082,0.15151031631342324,#55846b,51.261234489381096,-22.679407933983434,14.705282155954773,0.13913274727039177
0567,#384a32,29.33289458078663,-8.423459678272627,14.733421077947204,0.3251555475272961,#a6b191,70.59113545332704,-4.7821985445673825,22.747344789507586,0.10543713872832369,#212717,14.603168462951754,-2.1280387425098732,8.198886813457081,0.3392240687219011,#81784f,50.29269731198296,7.876545531272646,29.219498421701324,0.08738710260115606,#4b7c5d,47.88110514407568,-23.321449172882065,18.874589622980775,0.14279614242132305
0568,#50554d,35.47540126597565,-2.3355527343473645,5.375905545150774,0.05321832851637765,#8e8a75,57.28161038716074,3.5635418307999025,16.183429893277342,0.072918673731535,#44432b,27.893111419271754,1.7111702240954076,15.65820542988183,0.50653048731535,#a78469,57.78810900486074,24.686502780307123,23.551229702086957,0.19711283718689787,#c2b39e,73.66126515163323,10.33026677999894,17.569417557130517,0.17021967324983944
0569,#5c7062,45.283368188648,-10.116850295594181,8.55426660914951,0.24716702793834297,#372e21,19.540586570411918,5.5187467006773065,8.700255873136937,0.17488208493898522,#966149,46.33194138384314,38.544687058752835,22.839850947511504,0.09127779784842646,#1a413d,24.755541876835395,-14.956197993626906,-0.22749843263107986,0.3520783156711625,#abac97,69.75164427795188,0.5565658729608991,15.812233359145386,0.13459477360308286
0570,#3d5e6d,38.023712988565045,-15.246158339380917,-15.54152346159007,0.16988650048169557,#8fa7a3,66.61227118510429,-12.683633591379676,0.4209398237206277,0.1684559649967887,#2d2b29,17.671452652593445,1.0460206168614188,1.4587300550944469,0.42829359344894025,#b7ae9a,71.33229387297293,6.5389187714360615,16.167367776747035,0.1303071812780989,#99484c,41.10436377627329,56.75033508700936,9.963288278171657,0.10305675979447655
0571,#616e6b,45.29630387095928,-6.844398927627806,0.8470281134072999,0.06701740125240847,#1f1e13,11.041839748401163,0.8032137209530983,5.35122691164666,0.6495579439627489,#645434,36.552015677860894,11.980237346578482,22.586745134112892,0.09993778098908157,#713d36,32.06730846233737,35.719118454179494,11.674745177068601,0.07184539579319203,#9c937e,61.16969499408428,6.655715026936531,16.78158891136905,0.11164147800256904
0572,#905429,41.89281625568305,46.66210863242828,31.473604355077807,0.18395602520873475,#355568,34.50454785289255,-14.314773970925662,-18.5271519797599,0.22431860147719973,#ac9d8a,65.53003299168796,10.282588948844602,16.07332673656332,0.27405366891457933,#2e251a,15.374536402813657,5.031613695917594,6.8810450110774095,0.16373233782915864,#5f391d,27.97523377245149,27.41724193347656,19.876361525450726,0.15393936657032756
0573,#b8a998,70.05922769071083,10.090004413381664,14.661312002771378,0.17134212427745665,#3d2b1b,19.22058808621552,11.189601523572174,10.834458829897484,0.22669045038535646,#1b1610,7.626120089119838,1.9279343646080038,2.7266203397734445,0.4207184288696211,#49626c,39.97232956241426,-12.41047438872601,-10.733775041225098,0.07105360870263328,#6d4e3f,36.098006430784736,21.07276038836753,14.092481992825878,0.11019538776493257
0574,#6f421a,32.5928829693038,34.21944521564756,26.232844534000154,0.3091416787090559,#1c3e4d,24.410628496574475,-12.789250556165982,-14.321953643939741,0.0847101798330122,#baa08c,67.63171623223732,17.501812702633476,18.07446218600828,0.22054431599229288,#a74436,42.18097297520668,75.34510344973286,22.726520353770713,0.11600282996146435,#342217,15.148045543994243,10.111126461349606,7.527022241569313,0.2696009955041747
0575,#1f1911,9.21484037603281,2.6391624014157427,3.929382750927415,0.5595210139691715,#6d5444,37.85945209050355,16.92879676738225,14.184042685564398,0.16728133028259473,#2e4658,28.552572970221256,-10.726307412327465,-16.42688172222427,0.0965684208413616,#945535,42.839664095429924,47.867793571386215,27.366130943814962,0.06050949341682723,#bea993,70.47628652033039,14.302893878421395,18.937681885069967,0.11611974149004496
